amplitude_d,direction_deg,delta_c_x,delta_c_y,receiver_id,candidate_bias_x,candidate_bias_y,candidate_bias_norm_d,linear_prediction_x,linear_prediction_y,linear_error_d,accepted,full_residual_rad,message
0.01,0,0.01,0.0,5,-0.006999979000062995,-1.2124319280326645e-05,0.0069999895000236205,-0.006999999999999999,0.0,1.2124337466791934e-05,True,0.0,`gtol` termination condition is satisfied.
0.01,0,0.01,0.0,6,-0.007499953242186663,0.004308503514441675,0.008649422013576543,-0.0075000000000000015,0.004330127018922196,2.1623555034087565e-05,True,0.0,`gtol` termination condition is satisfied.
0.01,0,0.01,0.0,7,-0.006243695214942169,-0.006516854593299093,0.009025138432583471,-0.00625,-0.00649519052838329,2.2562846081591376e-05,True,0.0,`gtol` termination condition is satisfied.
0.01,0,0.01,0.0,8,-0.006749988181611322,-0.001308133630944952,0.006875576633876008,-0.006750000000000001,-0.001299038105676658,9.095532946479154e-06,True,0.0,`gtol` termination condition is satisfied.
0.01,0,0.01,0.0,9,-0.0067499881934236505,0.0012899471270185758,0.006872139710589574,-0.006750000000000001,0.001299038105676658,9.09098632475868e-06,True,0.0,`gtol` termination condition is satisfied.
0.01,0,0.01,0.0,10,-0.006256195410252907,0.0064735535260845856,0.009002603860347945,-0.00625,0.00649519052838329,2.250650965112003e-05,True,0.0,`gtol` termination condition is satisfied.
0.01,0,0.01,0.0,12,-0.009999999999999787,-1.812440008612762e-19,0.009999999999999787,-0.01,0.0,2.1337106452229937e-16,True,0.0,`gtol` termination condition is satisfied.
0.01,0,0.01,0.0,13,-0.009999999999999787,-6.542897340664962e-19,0.009999999999999787,-0.01,0.0,2.1337199071351304e-16,True,0.0,`gtol` termination condition is satisfied.
0.01,0,0.01,0.0,14,-0.009999999999999787,8.800114702491507e-20,0.009999999999999787,-0.01,0.0,2.133710056924166e-16,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.01,45,0.007071067811865476,0.0070710678118654745,2,-0.0025943814376410135,-0.0006437108966936833,0.0026730467191013398,-0.0026150117938234887,-0.0006470476127563018,2.089845138517039e-05,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.01,45,0.007071067811865476,0.0070710678118654745,3,-0.00967261504990935,0.0023688131311128124,0.009958451564066842,-0.009759356876941095,0.002414814565722671,9.818490995550286e-05,True,0.0,`gtol` termination condition is satisfied.
0.01,45,0.007071067811865476,0.0070710678118654745,4,-0.002232324013798803,-0.001290752361366776,0.0025786260219265427,-0.0022414386804201344,-0.0012940952255126052,9.708341172181802e-06,True,3.1086244689504383e-15,`gtol` termination condition is satisfied.
0.01,45,0.007071067811865476,0.0070710678118654745,5,-0.0049296150348421275,-6.012972873170597e-06,0.0049296187020482956,-0.004949747468305833,0.0,2.1011204628579227e-05,True,0.0,`gtol` termination condition is satisfied.
0.01,45,0.007071067811865476,0.0070710678118654745,6,-0.008331087183314434,0.004783314433846275,0.009606618064075836,-0.008365163037378082,0.004829629131445344,5.749969603276386e-05,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.01,45,0.007071067811865476,0.0070710678118654745,7,-0.0018622390294131264,-0.0019377976874147551,0.0026875628513617156,-0.0018678655670167786,-0.0019411428382689068,6.545835289888132e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.01,45,0.007071067811865476,0.0070710678118654745,8,-0.0038439480299510276,-0.0007427179348077351,0.003915043599712454,-0.0038544121194655054,-0.000741781958247055,1.0505866051361361e-05,True,0.0,`gtol` termination condition is satisfied.
0.01,45,0.007071067811865476,0.0070710678118654745,9,-0.005676074069634662,0.0010859336951204446,0.0057790197122156405,-0.005691529426552888,0.0010953353488403286,1.809030541860381e-05,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.01,45,0.007071067811865476,0.0070710678118654745,10,-0.006959705960933427,0.007198011369157986,0.010012436003949283,-0.006970969197815067,0.007244443697168012,4.777888225442911e-05,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.01,45,0.007071067811865476,0.0070710678118654745,12,-0.00501958018410964,-1.6659976782719251e-16,0.00501958018410964,-0.005029826359546161,0.0,1.0246175436521426e-05,True,7.749356711883593e-14,`gtol` termination condition is satisfied.
0.01,45,0.007071067811865476,0.0070710678118654745,13,-0.007056663457899681,-2.223661448716887e-16,0.007056663457899681,-0.007071067811865476,0.0,1.4404353965795022e-05,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.01,45,0.007071067811865476,0.0070710678118654745,14,-0.009093746731399843,1.6706470401052034e-16,0.009093746731399843,-0.009112309264184791,0.0,1.856253278494785e-05,True,0.0,`gtol` termination condition is satisfied.
0.01,90,6.123233995736766e-19,0.01,2,0.004992104118337837,0.0012286855043348588,0.005141086616357304,0.005051814855409228,0.0012500000000000002,6.340094515910727e-05,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.01,90,6.123233995736766e-19,0.01,3,-0.004992104118338059,0.0012286855043348588,0.00514108661635752,-0.005051814855409229,0.0012500000000000005,6.340094515889903e-05,True,0.0,`gtol` termination condition is satisfied.
0.01,90,6.123233995736766e-19,0.01,4,0.004305261674157013,0.0024785199635466437,0.004967729792638132,0.004330127018922194,0.0025000000000000014,3.2858443912165256e-05,True,9.547918011776346e-14,`gtol` termination condition is satisfied.
0.01,90,6.123233995736766e-19,0.01,5,0.0,0.0,0.0,-4.286263797015736e-19,0.0,4.286263797015736e-19,True,0.0,`gtol` termination condition is satisfied.
0.01,90,6.123233995736766e-19,0.01,6,-0.004305261674157013,0.0024785199635466437,0.004967729792638132,-0.004330127018922195,0.002500000000000002,3.28584439121662e-05,True,9.547918011776346e-14,`gtol` termination condition is satisfied.
0.01,90,6.123233995736766e-19,0.01,7,0.003596660541552943,0.0037284625293002582,0.005180482591763048,0.0036084391824351618,0.00375,2.4547892479284385e-05,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.01,90,6.123233995736766e-19,0.01,8,0.0012940571937010148,0.00024870724511505404,0.0013177402302206856,0.0012990381056766575,0.0002499999999999999,5.145940079485213e-06,True,3.1530333899354446e-14,`gtol` termination condition is satisfied.
0.01,90,6.123233995736766e-19,0.01,9,-0.0012940571937010148,0.000248707245114721,0.0013177402302206227,-0.0012990381056766584,0.00025,5.145940079569753e-06,True,3.197442310920451e-14,`gtol` termination condition is satisfied.
0.01,90,6.123233995736766e-19,0.01,10,-0.003596660541552943,0.0037284625293002582,0.005180482591763048,-0.003608439182435162,0.0037500000000000003,2.4547892479284974e-05,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.01,90,6.123233995736766e-19,0.01,12,0.0028784419996625843,3.533250031723095e-20,0.0028784419996625843,0.002886751345948128,0.0,8.309346285543823e-06,True,8.43769498715119e-15,`gtol` termination condition is satisfied.
0.01,90,6.123233995736766e-19,0.01,13,0.0,0.0,0.0,-6.123233995736766e-19,0.0,6.123233995736766e-19,True,0.0,`gtol` termination condition is satisfied.
0.01,90,6.123233995736766e-19,0.01,14,-0.0028784419996625843,1.6686644393750646e-16,0.0028784419996625843,-0.0028867513459481294,0.0,8.309346285545124e-06,True,8.43769498715119e-15,`gtol` termination condition is satisfied.
0.01,135,-0.0070710678118654745,0.007071067811865476,2,0.009672615049909572,0.0023688131311128124,0.009958451564067059,0.009759356876941093,0.002414814565722671,9.818490995530515e-05,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.01,135,-0.0070710678118654745,0.007071067811865476,3,0.0025943814376412355,-0.0006437108966936833,0.0026730467191015553,0.002615011793823486,-0.0006470476127563014,2.0898451384948555e-05,True,0.0,`gtol` termination condition is satisfied.
0.01,135,-0.0070710678118654745,0.007071067811865476,4,0.008331087183314656,0.004783314433846719,0.009606618064076249,0.00836516303737808,0.004829629131445344,5.7499696032273544e-05,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.01,135,-0.0070710678118654745,0.007071067811865476,5,0.0049296150348423495,-6.012972873170597e-06,0.004929618702048518,0.004949747468305832,0.0,2.1011204628364806e-05,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.01,135,-0.0070710678118654745,0.007071067811865476,6,0.002232324013798692,-0.001290752361366776,0.002578626021926447,0.0022414386804201327,-0.001294095225512604,9.708341172283957e-06,True,3.1086244689504383e-15,`gtol` termination condition is satisfied.
0.01,135,-0.0070710678118654745,0.007071067811865476,7,0.006959705960933094,0.007198011369157764,0.010012436003948893,0.006970969197815067,0.007244443697168012,4.777888225472341e-05,True,0.0,`gtol` termination condition is satisfied.
0.01,135,-0.0070710678118654745,0.007071067811865476,8,0.005676074069635106,0.0010859336951209997,0.005779019712216181,0.0056915294265528875,0.0010953353488403284,1.8090305417935057e-05,True,0.0,`gtol` termination condition is satisfied.
0.01,135,-0.0070710678118654745,0.007071067811865476,9,0.0038439480299508055,-0.000742717934807513,0.003915043599712194,0.0038544121194655037,-0.0007417819582470547,1.0505866051561041e-05,True,0.0,`gtol` termination condition is satisfied.
0.01,135,-0.0070710678118654745,0.007071067811865476,10,0.0018622390294131819,-0.0019377976874147551,0.002687562851361754,0.001867865567016777,-0.0019411428382689053,6.545835289838336e-06,True,0.0,`gtol` termination condition is satisfied.
0.01,135,-0.0070710678118654745,0.007071067811865476,12,0.009093746731399621,3.1087728088493313e-19,0.009093746731399621,0.00911230926418479,0.0,1.856253278516816e-05,True,0.0,`gtol` termination condition is satisfied.
0.01,135,-0.0070710678118654745,0.007071067811865476,13,0.007056663457900125,3.2706746039973265e-19,0.007056663457900125,0.0070710678118654745,0.0,1.4404353965349198e-05,True,0.0,`gtol` termination condition is satisfied.
0.01,135,-0.0070710678118654745,0.007071067811865476,14,0.005019580184109973,5.137292714833232e-20,0.005019580184109973,0.00502982635954616,0.0,1.0246175436186625e-05,True,7.749356711883593e-14,`gtol` termination condition is satisfied.
0.01,180,-0.01,1.2246467991473532e-18,2,0.00874371107412042,0.0021434535027986534,0.009002603860348176,0.00875,0.0021650635094610966,2.2506509650981178e-05,True,0.0,`gtol` termination condition is satisfied.
0.01,180,-0.01,1.2246467991473532e-18,3,0.00875621080068445,-0.0021867547053284753,0.009025138432583693,0.00875,-0.0021650635094610966,2.2562846081532674e-05,True,2.220446049250313e-16,`gtol` termination condition is satisfied.
0.01,180,-0.01,1.2246467991473532e-18,4,0.007499953242187107,0.004308503514441897,0.00864942201357704,0.007500000000000002,0.004330127018922196,2.162355503386456e-05,True,0.0,`gtol` termination condition is satisfied.
0.01,180,-0.01,1.2246467991473532e-18,5,0.006999979000062773,-1.21243192801046e-05,0.0069999895000233976,0.006999999999999999,0.0,1.2124337466570272e-05,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
0.01,180,-0.01,1.2246467991473532e-18,6,0.007499953007813254,-0.00435180464931384,0.008671072530269634,0.007500000000000001,-0.004330127018922196,2.1677681325786e-05,True,0.0,`gtol` termination condition is satisfied.
0.01,180,-0.01,1.2246467991473532e-18,7,0.006256195410252796,0.0064735535260845856,0.009002603860347867,0.006250000000000001,0.006495190528383291,2.2506509651090066e-05,True,0.0,`gtol` termination condition is satisfied.
0.01,180,-0.01,1.2246467991473532e-18,8,0.006749988193424095,0.0012899471270184648,0.006872139710589989,0.006750000000000001,0.001299038105676658,9.090986324869126e-06,True,4.440892098500626e-16,`gtol` termination condition is satisfied.
