rho,seed,initial_max_error_d,initial_rms_error_d,actual_spacing_d,protocol,eta_c,eta_r,tau_c_d,final_position_budget_d,receiver_estimate_budget_d,budget_group,stop_rule,status,online_status,measurement_slots,tx_uses,relay_scalar_count,public_reference_scalars,final_max_position_error_d,final_position_budget_pass,final_position_budget_excess_d,first_order_reference_propagation_bound_d,online_budget_plus_reference_bound_d,final_rms_position_error_d,cumulative_displacement_d,action_count,record_kind,failures_json,bootstrap_summary_json,main_summary_json,case_dir
0.1,47,0.1147435226954799,0.061127590608246296,0.9676913254328862,dynamic_current_reference,1.0,1.0,0.005,0.01,0.0045,fair_shared_position_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,6,14,4,4,1.1159530867219677e-13,True,0.0,0.005204164999999999,0.009704164999999999,3.200388824951458e-14,0.737100215167144,13,fair_shared_position_budget,[],{},"{""status"":""success"",""rounds"":2,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.0045,""tau_c_d"":0.005,""broadcast_slots"":2,""measurement_slots"":6,""tx_uses"":14,""relay_scalar_count"":4,""public_reference_scalars"":4,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.07927607400312557,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":6.280369834735101e-16,""receiver_budget_met_count"":12,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":6.280369834735101e-16}",outputs/q2/protocol_comparison/cases/case_069_fair_shared_position_budget
0.1,11,0.1774728461168589,0.11133921628245336,0.992717292188455,staged_fixed_reference,1.0,0.75,0.005,0.01,0.0045,fair_shared_position_budget,estimated_position_budget_after_finite_calibration,success,success,8,20,4,4,0.003653314351078663,True,0.0,0.005204164999999999,0.009704164999999999,0.001913676526563563,1.4300925749231856,35,fair_shared_position_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":2,""stop_round"":2,""action_count"":1,""relay_scalar_count"":4,""angle_slots"":4,""tx_uses"":8,""final_angle_error_rad"":2.220446049250313e-16,""final_apex_x"":1.9999999999999996,""final_apex_y"":3.4641016151377535,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":1.0}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":4,""tx_uses"":12,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.0045,""final_max_angle_error_rad"":0.0034599750452013467,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":0.75}",outputs/q2/protocol_comparison/cases/case_070_fair_shared_position_budget
0.1,11,0.1774728461168589,0.11133921628245336,0.992717292188455,dynamic_current_reference,1.0,0.75,0.005,0.01,0.0045,fair_shared_position_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,12,28,8,8,0.0036533143510791306,True,0.0,0.005204164999999999,0.009704164999999999,0.0019136765265637416,1.4300925749231839,35,fair_shared_position_budget,[],{},"{""status"":""success"",""rounds"":4,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.0045,""tau_c_d"":0.005,""broadcast_slots"":4,""measurement_slots"":12,""tx_uses"":28,""relay_scalar_count"":8,""public_reference_scalars"":8,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.17747284611685984,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":2.318213734067276e-15,""receiver_budget_met_count"":0,""calibration_action"":false,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":2.318213734067276e-15,""receiver_budget_met_count"":2,""calibration_action"":false,""receiver_action_count"":10,""event"":""observe_and_synchronize_move""},{""round"":4,""c_hat_error_to_target_d"":2.318213734067276e-15,""receiver_budget_met_count"":10,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":2.318213734067276e-15}",outputs/q2/protocol_comparison/cases/case_071_fair_shared_position_budget
0.1,23,0.16697437016671612,0.09172163218971498,1.002599688341454,staged_fixed_reference,1.0,0.75,0.005,0.01,0.0045,fair_shared_position_budget,estimated_position_budget_after_finite_calibration,success,success,8,20,4,4,0.0036821108331868383,True,0.0,0.005204164999999999,0.009704164999999999,0.001963201733113557,1.144431370902759,33,fair_shared_position_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":2,""stop_round"":2,""action_count"":1,""relay_scalar_count"":4,""angle_slots"":4,""tx_uses"":8,""final_angle_error_rad"":2.220446049250313e-16,""final_apex_x"":1.9999999999999996,""final_apex_y"":3.4641016151377544,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":1.0}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":4,""tx_uses"":12,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.0045,""final_max_angle_error_rad"":0.0025899293709423787,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":0.75}",outputs/q2/protocol_comparison/cases/case_072_fair_shared_position_budget
0.1,23,0.16697437016671612,0.09172163218971498,1.002599688341454,dynamic_current_reference,1.0,0.75,0.005,0.01,0.0045,fair_shared_position_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,12,28,8,8,0.003682110833186218,True,0.0,0.005204164999999999,0.009704164999999999,0.001963201733113013,1.1444313709027656,33,fair_shared_position_budget,[],{},"{""status"":""success"",""rounds"":4,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.0045,""tau_c_d"":0.005,""broadcast_slots"":4,""measurement_slots"":12,""tx_uses"":28,""relay_scalar_count"":8,""public_reference_scalars"":8,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.13030591064723307,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":6.280369834735101e-16,""receiver_budget_met_count"":0,""calibration_action"":false,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":6.280369834735101e-16,""receiver_budget_met_count"":4,""calibration_action"":false,""receiver_action_count"":8,""event"":""observe_and_synchronize_move""},{""round"":4,""c_hat_error_to_target_d"":6.280369834735101e-16,""receiver_budget_met_count"":8,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":6.280369834735101e-16}",outputs/q2/protocol_comparison/cases/case_073_fair_shared_position_budget
0.1,47,0.1147435226954799,0.061127590608246296,0.9676913254328862,staged_fixed_reference,1.0,0.75,0.005,0.01,0.0045,fair_shared_position_budget,estimated_position_budget_after_finite_calibration,success,success,8,20,4,4,0.00442237334599315,True,0.0,0.005204164999999999,0.009704164999999999,0.0023532243280867055,0.7084240086400564,27,fair_shared_position_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":2,""stop_round"":2,""action_count"":1,""relay_scalar_count"":4,""angle_slots"":4,""tx_uses"":8,""final_angle_error_rad"":2.220446049250313e-16,""final_apex_x"":1.9999999999999996,""final_apex_y"":3.464101615137754,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":1.0}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":4,""tx_uses"":12,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.0045,""final_max_angle_error_rad"":0.005565933770575793,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":0.75}",outputs/q2/protocol_comparison/cases/case_074_fair_shared_position_budget
0.1,47,0.1147435226954799,0.061127590608246296,0.9676913254328862,dynamic_current_reference,1.0,0.75,0.005,0.01,0.0045,fair_shared_position_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,12,28,8,8,0.004422373345993526,True,0.0,0.005204164999999999,0.009704164999999999,0.002353224328086666,0.7084240086400566,27,fair_shared_position_budget,[],{},"{""status"":""success"",""rounds"":4,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.0045,""tau_c_d"":0.005,""broadcast_slots"":4,""measurement_slots"":12,""tx_uses"":28,""relay_scalar_count"":8,""public_reference_scalars"":8,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.07927607400312557,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":6.280369834735101e-16,""receiver_budget_met_count"":1,""calibration_action"":false,""receiver_action_count"":11,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":6.280369834735101e-16,""receiver_budget_met_count"":8,""calibration_action"":false,""receiver_action_count"":3,""event"":""observe_and_synchronize_move""},{""round"":4,""c_hat_error_to_target_d"":6.280369834735101e-16,""receiver_budget_met_count"":3,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":6.280369834735101e-16}",outputs/q2/protocol_comparison/cases/case_075_fair_shared_position_budget
0.1,11,0.1774728461168589,0.11133921628245336,0.992717292188455,staged_fixed_reference,0.75,0.75,0.005,0.01,0.0045,fair_shared_position_budget,estimated_position_budget_after_finite_calibration,success,success,12,28,8,8,0.005780507112331255,True,0.0,0.005204164999999999,0.009704164999999999,0.003482179819789143,1.4118582053415238,36,fair_shared_position_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":4,""stop_round"":4,""action_count"":3,""relay_scalar_count"":8,""angle_slots"":8,""tx_uses"":16,""final_angle_error_rad"":0.000670155464258082,""final_apex_x"":2.001967877242676,""final_apex_y"":3.4660553452826943,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":0.75}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":4,""tx_uses"":12,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.0045,""final_max_angle_error_rad"":0.0034278193878831686,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":0.75}",outputs/q2/protocol_comparison/cases/case_076_fair_shared_position_budget
0.1,11,0.1774728461168589,0.11133921628245336,0.992717292188455,dynamic_current_reference,0.75,0.75,0.005,0.01,0.0045,fair_shared_position_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,12,28,8,8,0.0036533143510785815,True,0.0,0.005204164999999999,0.009704164999999999,0.0020432322440490556,1.42731956170249,37,fair_shared_position_budget,[],{},"{""status"":""success"",""rounds"":4,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.0045,""tau_c_d"":0.005,""broadcast_slots"":4,""measurement_slots"":12,""tx_uses"":28,""relay_scalar_count"":8,""public_reference_scalars"":8,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.17747284611685984,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":0.04436821152921457,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":0.011092052882302623,""receiver_budget_met_count"":2,""calibration_action"":true,""receiver_action_count"":10,""event"":""observe_and_synchronize_move""},{""round"":4,""c_hat_error_to_target_d"":0.0027730132205765184,""receiver_budget_met_count"":10,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":0.0027730132205765184}",outputs/q2/protocol_comparison/cases/case_077_fair_shared_position_budget
0.1,23,0.16697437016671612,0.09172163218971498,1.002599688341454,staged_fixed_reference,0.75,0.75,0.005,0.01,0.0045,fair_shared_position_budget,estimated_position_budget_after_finite_calibration,success,success,12,28,8,8,0.005333863653672307,True,0.0,0.005204164999999999,0.009704164999999999,0.0028214111649719517,1.1356996540226676,35,fair_shared_position_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":4,""stop_round"":4,""action_count"":3,""relay_scalar_count"":8,""angle_slots"":8,""tx_uses"":16,""final_angle_error_rad"":0.0005028529126551717,""final_apex_x"":2.0018993948914563,""final_apex_y"":3.4633683235094574,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":0.75}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":4,""tx_uses"":12,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.0045,""final_max_angle_error_rad"":0.002539434787788064,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":0.75}",outputs/q2/protocol_comparison/cases/case_078_fair_shared_position_budget
0.1,23,0.16697437016671612,0.09172163218971498,1.002599688341454,dynamic_current_reference,0.75,0.75,0.005,0.01,0.0045,fair_shared_position_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,12,28,8,8,0.00368211083318584,True,0.0,0.005204164999999999,0.009704164999999999,0.002032368622061937,1.142395341048977,35,fair_shared_position_budget,[],{},"{""status"":""success"",""rounds"":4,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.0045,""tau_c_d"":0.005,""broadcast_slots"":4,""measurement_slots"":12,""tx_uses"":28,""relay_scalar_count"":8,""public_reference_scalars"":8,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.13030591064723307,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":0.03257647766180764,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":0.008144119415452162,""receiver_budget_met_count"":4,""calibration_action"":true,""receiver_action_count"":8,""event"":""observe_and_synchronize_move""},{""round"":4,""c_hat_error_to_target_d"":0.002036029853862659,""receiver_budget_met_count"":8,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":0.002036029853862659}",outputs/q2/protocol_comparison/cases/case_079_fair_shared_position_budget
0.1,47,0.1147435226954799,0.061127590608246296,0.9676913254328862,staged_fixed_reference,0.75,0.75,0.005,0.01,0.0045,fair_shared_position_budget,estimated_position_budget_after_finite_calibration,success,success,10,24,6,6,0.006854691903301679,True,0.0,0.005204164999999999,0.009704164999999999,0.003680195661383616,0.6962520583363198,28,fair_shared_position_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":3,""stop_round"":3,""action_count"":2,""relay_scalar_count"":6,""angle_slots"":6,""tx_uses"":12,""final_angle_error_rad"":0.0008391603909214673,""final_apex_x"":2.001088731241151,""final_apex_y"":3.4689352739672983,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":0.75}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":4,""tx_uses"":12,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.0045,""final_max_angle_error_rad"":0.005428233418934614,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":0.75}",outputs/q2/protocol_comparison/cases/case_080_fair_shared_position_budget
0.1,47,0.1147435226954799,0.061127590608246296,0.9676913254328862,dynamic_current_reference,0.75,0.75,0.005,0.01,0.0045,fair_shared_position_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,12,28,8,8,0.004954754625194444,True,0.0,0.005204164999999999,0.009704164999999999,0.0026784891819876242,0.7034692540148612,28,fair_shared_position_budget,[],{},"{""status"":""success"",""rounds"":4,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.0045,""tau_c_d"":0.005,""broadcast_slots"":4,""measurement_slots"":12,""tx_uses"":28,""relay_scalar_count"":8,""public_reference_scalars"":8,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.07927607400312557,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":0.019819018500781677,""receiver_budget_met_count"":1,""calibration_action"":true,""receiver_action_count"":11,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":0.00495475462519478,""receiver_budget_met_count"":8,""calibration_action"":false,""receiver_action_count"":3,""event"":""observe_and_synchronize_move""},{""round"":4,""c_hat_error_to_target_d"":0.00495475462519478,""receiver_budget_met_count"":3,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":0.00495475462519478}",outputs/q2/protocol_comparison/cases/case_081_fair_shared_position_budget
0.1,11,0.1774728461168589,0.11133921628245336,0.992717292188455,staged_fixed_reference,0.5,0.5,0.005,0.01,0.0045,fair_shared_position_budget,estimated_position_budget_after_finite_calibration,success,success,21,49,14,14,0.005779394986102417,True,0.0,0.005204164999999999,0.009704164999999999,0.00425342655160176,1.399973996975149,65,fair_shared_position_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":7,""stop_round"":7,""action_count"":6,""relay_scalar_count"":14,""angle_slots"":14,""tx_uses"":28,""final_angle_error_rad"":0.00067015546425786,""final_apex_x"":2.0019678772426754,""final_apex_y"":3.466055345282694,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":0.5}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":7,""tx_uses"":21,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.0045,""final_max_angle_error_rad"":0.0037694525254119426,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":0.5}",outputs/q2/protocol_comparison/cases/case_082_fair_shared_position_budget
0.1,11,0.1774728461168589,0.11133921628245336,0.992717292188455,dynamic_current_reference,0.5,0.5,0.005,0.01,0.0045,fair_shared_position_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,21,49,14,14,0.004483990387532986,True,0.0,0.005204164999999999,0.009704164999999999,0.0031080304819945713,1.4119184150317003,65,fair_shared_position_budget,[],{},"{""status"":""success"",""rounds"":7,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.0045,""tau_c_d"":0.005,""broadcast_slots"":7,""measurement_slots"":21,""tx_uses"":49,""relay_scalar_count"":14,""public_reference_scalars"":14,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.17747284611685984,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":0.08873642305842852,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":0.044368211529215204,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":4,""c_hat_error_to_target_d"":0.022184105764607127,""receiver_budget_met_count"":1,""calibration_action"":true,""receiver_action_count"":11,""event"":""observe_and_synchronize_move""},{""round"":5,""c_hat_error_to_target_d"":0.011092052882304191,""receiver_budget_met_count"":1,""calibration_action"":true,""receiver_action_count"":10,""event"":""observe_and_synchronize_move""},{""round"":6,""c_hat_error_to_target_d"":0.005546026441152409,""receiver_budget_met_count"":8,""calibration_action"":true,""receiver_action_count"":2,""event"":""observe_and_synchronize_move""},{""round"":7,""c_hat_error_to_target_d"":0.0027730132205758882,""receiver_budget_met_count"":2,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":0.0027730132205758882}",outputs/q2/protocol_comparison/cases/case_083_fair_shared_position_budget
0.1,23,0.16697437016671612,0.09172163218971498,1.002599688341454,staged_fixed_reference,0.5,0.5,0.005,0.01,0.0045,fair_shared_position_budget,estimated_position_budget_after_finite_calibration,success,success,19,45,12,12,0.007268585181752205,True,0.0,0.005204164999999999,0.009704164999999999,0.0047603785448788296,1.1151449811896565,61,fair_shared_position_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":6,""stop_round"":6,""action_count"":5,""relay_scalar_count"":12,""angle_slots"":12,""tx_uses"":24,""final_angle_error_rad"":0.001005626472625476,""final_apex_x"":2.0037987897829135,""final_apex_y"":3.462635031881162,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":0.5}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":7,""tx_uses"":21,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.0045,""final_max_angle_error_rad"":0.00501225207544298,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":0.5}",outputs/q2/protocol_comparison/cases/case_084_fair_shared_position_budget
0.1,23,0.16697437016671612,0.09172163218971498,1.002599688341454,dynamic_current_reference,0.5,0.5,0.005,0.01,0.0045,fair_shared_position_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,21,49,14,14,0.004403113557854663,True,0.0,0.005204164999999999,0.009704164999999999,0.0029630747686485597,1.1282993005381308,61,fair_shared_position_budget,[],{},"{""status"":""success"",""rounds"":7,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.0045,""tau_c_d"":0.005,""broadcast_slots"":7,""measurement_slots"":21,""tx_uses"":49,""relay_scalar_count"":14,""public_reference_scalars"":14,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.13030591064723307,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":0.06515295532361637,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":0.03257647766180764,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":4,""c_hat_error_to_target_d"":0.01628823883090411,""receiver_budget_met_count"":1,""calibration_action"":true,""receiver_action_count"":11,""event"":""observe_and_synchronize_move""},{""round"":5,""c_hat_error_to_target_d"":0.008144119415451975,""receiver_budget_met_count"":3,""calibration_action"":true,""receiver_action_count"":8,""event"":""observe_and_synchronize_move""},{""round"":6,""c_hat_error_to_target_d"":0.0040720597077259875,""receiver_budget_met_count"":7,""calibration_action"":false,""receiver_action_count"":1,""event"":""observe_and_synchronize_move""},{""round"":7,""c_hat_error_to_target_d"":0.0040720597077259875,""receiver_budget_met_count"":1,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":0.0040720597077259875}",outputs/q2/protocol_comparison/cases/case_085_fair_shared_position_budget
0.1,47,0.1147435226954799,0.061127590608246296,0.9676913254328862,staged_fixed_reference,0.5,0.5,0.005,0.01,0.0045,fair_shared_position_budget,estimated_position_budget_after_finite_calibration,success,success,16,38,10,10,0.006834425570540236,True,0.0,0.005204164999999999,0.009704164999999999,0.004254547882391207,0.6851674076019252,49,fair_shared_position_budget,[],"{""status"":""converged"",""failure"":null,""rounds"":5,""stop_round"":5,""action_count"":4,""relay_scalar_count"":10,""angle_slots"":10,""tx_uses"":20,""final_angle_error_rad"":0.0008391603909216894,""final_apex_x"":2.0010887312411514,""final_apex_y"":3.468935273967299,""position_tolerance_d"":0.005,""stop_rule"":""estimated_apex_position"",""gain"":0.5}","{""status"":""converged"",""failure_count"":0,""failures"":{},""broadcast_slots"":6,""tx_uses"":18,""stop_rule"":""estimated_receiver_position"",""position_budget_d"":0.0045,""final_max_angle_error_rad"":0.005455835498764827,""receiver_status"":{""2"":""converged"",""3"":""converged"",""4"":""converged"",""5"":""converged"",""6"":""converged"",""7"":""converged"",""8"":""converged"",""9"":""converged"",""10"":""converged"",""12"":""converged"",""13"":""converged"",""14"":""converged""},""gain"":0.5}",outputs/q2/protocol_comparison/cases/case_086_fair_shared_position_budget
0.1,47,0.1147435226954799,0.061127590608246296,0.9676913254328862,dynamic_current_reference,0.5,0.5,0.005,0.01,0.0045,fair_shared_position_budget,c_hat_position_and_receiver_estimated_position_budget,success,success,18,42,12,12,0.004954754625195409,True,0.0,0.005204164999999999,0.009704164999999999,0.0033064345327751283,0.6921919291066033,49,fair_shared_position_budget,[],{},"{""status"":""success"",""rounds"":6,""stop_rule"":""c_hat_position_and_receiver_estimated_position_budget"",""position_budget_d"":0.0045,""tau_c_d"":0.005,""broadcast_slots"":6,""measurement_slots"":18,""tx_uses"":42,""relay_scalar_count"":12,""public_reference_scalars"":12,""failures"":[],""rounds_detail"":[{""round"":1,""c_hat_error_to_target_d"":0.07927607400312557,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":2,""c_hat_error_to_target_d"":0.039638037001562154,""receiver_budget_met_count"":0,""calibration_action"":true,""receiver_action_count"":12,""event"":""observe_and_synchronize_move""},{""round"":3,""c_hat_error_to_target_d"":0.01981901850078197,""receiver_budget_met_count"":1,""calibration_action"":true,""receiver_action_count"":11,""event"":""observe_and_synchronize_move""},{""round"":4,""c_hat_error_to_target_d"":0.009909509250390525,""receiver_budget_met_count"":4,""calibration_action"":true,""receiver_action_count"":7,""event"":""observe_and_synchronize_move""},{""round"":5,""c_hat_error_to_target_d"":0.004954754625196275,""receiver_budget_met_count"":4,""calibration_action"":false,""receiver_action_count"":3,""event"":""observe_and_synchronize_move""},{""round"":6,""c_hat_error_to_target_d"":0.004954754625196275,""receiver_budget_met_count"":3,""calibration_action"":false,""receiver_action_count"":0,""event"":""stop_after_observable_verification""}],""final_c_hat_error_d"":0.004954754625196275}",outputs/q2/protocol_comparison/cases/case_087_fair_shared_position_budget
