condition,trial,bearing_std_deg,actuation_relative_std,status,stopped,final_below_1cm,final_below_1mm,joint_success_1cm,joint_success_1mm,first_1cm_slot,first_1cm_tx,sustained_1cm_from_slot,record_stays_1cm_after_first,first_1mm_slot,first_1mm_tx,sustained_1mm_from_slot,record_stays_1mm_after_first,max_position_error_m,rms_position_error_m,measurement_slots,transmitter_uses,movement_m,failed_local_fits,seconds,gain,budget_exhausted,fit_failed,link_bias_std_deg,source_kind,source_dir,summary_path,cache_sha256,tail100_local_decisions,tail100_nominal_selected_matches,tail100_nominal_selected_match_rate,tail100_holding_count,tail100_radial_clip_count,tail100_angular_clip_count
actuation_1pct,72.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,36.0,144.0,36.0,True,45.0,180.0,45.0,True,1.7972442889092628e-06,7.168459647221944e-07,88.0,352.0,80.15417193178796,0.0,2.833113458000298,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_072,appendix1/evaluation_560/actuation_1pct/trial_072/summary.json,225b5dc409543aa5c88c898904813cec4d38e294df9b341a3230ecd286cd2d97,,,,,,
actuation_1pct,73.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,41.0,164.0,41.0,True,51.0,204.0,51.0,True,1.4605497293948087e-06,5.884847094526177e-07,94.0,376.0,115.6125185764591,0.0,3.175627541000722,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_073,appendix1/evaluation_560/actuation_1pct/trial_073/summary.json,dc9607d7b775ad739788852b4910234b4cca2eb1b4bfb5fefa9d85f08f576cfe,,,,,,
actuation_1pct,74.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,38.0,152.0,38.0,True,47.0,188.0,47.0,True,2.0520080077685654e-06,7.949678512364039e-07,90.0,360.0,49.083191061588174,0.0,3.286682583995571,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_074,appendix1/evaluation_560/actuation_1pct/trial_074/summary.json,5ced52c801392ecb37dc921194570fcc785d6e52446c25d9bbdb158404cb1f7b,,,,,,
actuation_1pct,75.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,36.0,144.0,36.0,True,45.0,180.0,45.0,True,1.1195617946402715e-06,5.063651878199938e-07,88.0,352.0,76.55899604383625,0.0,3.2992862079991028,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_075,appendix1/evaluation_560/actuation_1pct/trial_075/summary.json,8c448b5101a63d5f23065083c8984e711ce4d15625efd692debb2e06a48fc877,,,,,,
actuation_1pct,76.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,39.0,156.0,39.0,True,49.0,196.0,49.0,True,1.517718971881302e-06,5.956458640004719e-07,92.0,368.0,67.98070020279464,0.0,3.8954795419995207,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_076,appendix1/evaluation_560/actuation_1pct/trial_076/summary.json,ea92986a56d1b096764aa82412b16ed92c87677de99c2377adeb6f508763b650,,,,,,
actuation_1pct,77.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,39.0,156.0,39.0,True,49.0,196.0,49.0,True,1.4573912715940255e-06,6.858046361201554e-07,92.0,368.0,77.90326562101346,0.0,3.823608457998489,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_077,appendix1/evaluation_560/actuation_1pct/trial_077/summary.json,88466fc42178230cf70b37b9b7bdfa3a313bb472bd1a5db5db3090ec5b12e484,,,,,,
actuation_1pct,78.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,40.0,160.0,40.0,True,49.0,196.0,49.0,True,1.60655663778718e-06,6.502684992295808e-07,92.0,368.0,68.86363681736255,0.0,5.05836008299957,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_078,appendix1/evaluation_560/actuation_1pct/trial_078/summary.json,98b3b4a37f63c65514c79f9e8a887fdf29a5a73b311aadbc7670487c22557c05,,,,,,
actuation_1pct,79.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,40.0,160.0,40.0,True,49.0,196.0,49.0,True,1.672828758344412e-06,6.6391625234747e-07,92.0,368.0,77.94344367022812,0.0,5.584092334000161,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_079,appendix1/evaluation_560/actuation_1pct/trial_079/summary.json,7460ae06619d037c13ef9c409954fbeadded39d00a2a74b7874f417314dbc8b1,,,,,,
actuation_1pct,80.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,36.0,144.0,36.0,True,45.0,180.0,45.0,True,1.595453081116952e-06,6.287404445946487e-07,88.0,352.0,81.04256371059802,0.0,5.266051625003456,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_080,appendix1/evaluation_560/actuation_1pct/trial_080/summary.json,3d8a4c6c3c1cb36dd0d8f68d03c3990d3f7ea3acc2230e453adb5756e947c9f8,,,,,,
actuation_1pct,81.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,42.0,168.0,42.0,True,51.0,204.0,51.0,True,1.5824312881928765e-06,6.360526380058287e-07,94.0,376.0,96.5096101960565,0.0,6.020432625002286,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_081,appendix1/evaluation_560/actuation_1pct/trial_081/summary.json,3786bf76954bd2d8341e03647f7d548679e3dd501e7014962055a700c6289cad,,,,,,
actuation_1pct,82.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,44.0,176.0,44.0,True,53.0,212.0,53.0,True,1.1103221338674379e-06,5.027892168545402e-07,96.0,384.0,123.27297857883781,0.0,4.9982188750000205,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_082,appendix1/evaluation_560/actuation_1pct/trial_082/summary.json,20333c7b67a4f7dd1a4f8488cdbde1b43e4a3c96180a26b5123ba1485b8e6850,,,,,,
actuation_1pct,83.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,28.0,112.0,28.0,True,37.0,148.0,37.0,True,1.1767427698115947e-06,6.215687484292682e-07,80.0,320.0,53.618224719950994,0.0,3.4676125420010067,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_083,appendix1/evaluation_560/actuation_1pct/trial_083/summary.json,6695602c20ae9db948e6e98d2f5d743dc15b9f97da974e85fb7b669bdd7dc336,,,,,,
actuation_1pct,84.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,38.0,152.0,38.0,True,47.0,188.0,47.0,True,1.056809102960943e-06,4.834672126577383e-07,90.0,360.0,77.81091888095544,0.0,3.890061625003,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_084,appendix1/evaluation_560/actuation_1pct/trial_084/summary.json,9d629dc595387631c5717ba55e6a5895ff1479ceeb0713fd888e3dcabf855732,,,,,,
actuation_1pct,85.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,42.0,168.0,42.0,True,51.0,204.0,51.0,True,1.6325355787768164e-06,6.438253595079462e-07,94.0,376.0,111.8272561070615,0.0,4.189518250001129,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_085,appendix1/evaluation_560/actuation_1pct/trial_085/summary.json,8779959125965707ba06ce10f9a3d2275804c53d81d66702f5dbdf34938de610,,,,,,
actuation_1pct,86.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,44.0,176.0,44.0,True,53.0,212.0,53.0,True,1.87840548390557e-06,7.227201972426306e-07,96.0,384.0,94.63967598301204,0.0,4.6779654170022695,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_086,appendix1/evaluation_560/actuation_1pct/trial_086/summary.json,91101ee391bf68b70931238545418b8a14a5093a7e328f0ef8828e8dd5307ed9,,,,,,
actuation_1pct,87.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,40.0,160.0,40.0,True,49.0,196.0,49.0,True,1.6189124532831812e-06,6.361001436271506e-07,92.0,368.0,90.84218010751674,0.0,4.429562041994359,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_087,appendix1/evaluation_560/actuation_1pct/trial_087/summary.json,96e66ef7e55fe32e28e1d31f088deec684948573b4b81c9770480baf484dff2c,,,,,,
actuation_1pct,88.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,38.0,152.0,38.0,True,47.0,188.0,47.0,True,1.5414586512211794e-06,6.027827093968467e-07,90.0,360.0,66.29892729295152,0.0,4.021086999993713,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_088,appendix1/evaluation_560/actuation_1pct/trial_088/summary.json,d05bccee3d0591e6b8dac9ea4bd52080230bf2bbbaf70f1c82582bda7fe8a487,,,,,,
actuation_1pct,89.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,42.0,168.0,42.0,True,51.0,204.0,51.0,True,1.958175453695423e-06,7.534614939352513e-07,94.0,376.0,89.58762197376518,0.0,3.6968146250001155,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_089,appendix1/evaluation_560/actuation_1pct/trial_089/summary.json,91eaf8be21d30a58b0bf5edf6de048e621cb728fd865092dbd35446ee04fd959,,,,,,
actuation_1pct,90.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,28.0,112.0,28.0,True,37.0,148.0,37.0,True,1.9231055769422727e-06,8.049313470808587e-07,80.0,320.0,104.20506806752869,0.0,2.4737001250032336,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_090,appendix1/evaluation_560/actuation_1pct/trial_090/summary.json,9e85ec040ad33304fa47299bf40f2e25b12eaf045b7981bcfc9884a2becc017d,,,,,,
actuation_1pct,91.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,40.0,160.0,40.0,True,49.0,196.0,49.0,True,1.1497593578584171e-06,5.299822943712045e-07,92.0,368.0,95.82648935932696,0.0,2.933586999999534,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_091,appendix1/evaluation_560/actuation_1pct/trial_091/summary.json,fe8cbfbca236feffac4ebd68d6ad7ac74c9138292aa093734006fe0fa763b15e,,,,,,
actuation_1pct,92.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,37.0,148.0,37.0,True,47.0,188.0,47.0,True,1.4157671642239853e-06,6.550332821646098e-07,90.0,360.0,76.72388333628581,0.0,3.0745477919990662,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_092,appendix1/evaluation_560/actuation_1pct/trial_092/summary.json,77296ae61fe508d19b99d82dfb76f8ec91fb5ade4092b9ad770f1fcfedfd5e7e,,,,,,
actuation_1pct,93.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,32.0,128.0,32.0,True,41.0,164.0,41.0,True,2.1634883163289475e-06,8.433864459248614e-07,84.0,336.0,78.52674372333024,0.0,3.052288207996753,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_093,appendix1/evaluation_560/actuation_1pct/trial_093/summary.json,033683187f7ecdb23c77a8da85b15f765eac67d1758e5b1db51a3509cc526313,,,,,,
actuation_1pct,94.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,34.0,136.0,34.0,True,43.0,172.0,43.0,True,1.914895196088484e-06,7.383432639276835e-07,86.0,344.0,63.707739522561766,0.0,3.215324791999592,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_094,appendix1/evaluation_560/actuation_1pct/trial_094/summary.json,35b0ab9021251c469a86208cd2febfe1ca282d37ad14b860ce1b79fde7187802,,,,,,
actuation_1pct,95.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,44.0,176.0,44.0,True,53.0,212.0,53.0,True,1.108490559795478e-06,5.039372639503462e-07,96.0,384.0,112.91381004979674,0.0,6.238608583000314,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_095,appendix1/evaluation_560/actuation_1pct/trial_095/summary.json,a0ffb8d13507af55b5b4c020af5747593503fb8568421858cc0dc2b55bdcba28,,,,,,
actuation_1pct,96.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,40.0,160.0,40.0,True,49.0,196.0,49.0,True,1.916858334289891e-06,7.307216356135775e-07,92.0,368.0,65.3673248191722,0.0,7.380942875002802,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_096,appendix1/evaluation_560/actuation_1pct/trial_096/summary.json,25c3cf0ccdf3f580d0ccc2fe18b5d8445fbb167ab239a16cf435fc738374e29f,,,,,,
actuation_1pct,97.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,32.0,128.0,32.0,True,41.0,164.0,41.0,True,1.6873780537013846e-06,6.696406256488071e-07,84.0,336.0,60.920456033012265,0.0,7.033866207995743,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_097,appendix1/evaluation_560/actuation_1pct/trial_097/summary.json,52d55c2792566e4a4563741a3634f8bc0e344b01cd38d49db27aca53dca637ec,,,,,,
actuation_1pct,98.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,38.0,152.0,38.0,True,47.0,188.0,47.0,True,1.5479386129610346e-06,6.170664966576978e-07,90.0,360.0,83.66772378697253,0.0,7.188419792000786,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_098,appendix1/evaluation_560/actuation_1pct/trial_098/summary.json,daf98332ced2463042d0a2a4f7e70e1e91300ff50afd4f8b0ba048bf5dd975f7,,,,,,
actuation_1pct,99.0,0.0,0.01,quiet_full_selected_cycle,True,True,True,True,True,38.0,152.0,38.0,True,47.0,188.0,47.0,True,1.9656951204550894e-06,7.536348271054851e-07,90.0,360.0,97.00952594403536,0.0,4.573120834000292,0.5,False,False,0.0,frozen_appendix1_reuse,appendix1/evaluation_560/actuation_1pct/trial_099,appendix1/evaluation_560/actuation_1pct/trial_099/summary.json,aa9d2860fbbc2ab54647c9f326fcb1af4308277b0da68301d635dcf07eb5d2e2,,,,,,
combined_0.001deg_1pct,-1,0.001,0.01,budget_exhausted,False,True,False,False,False,32,128,508,False,,,,False,0.006069834374120848,0.0038595460576797192,560,2240,74.16835716547078,0,5.729410083993571,0.5,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/table1,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/table1/summary.json,d9098cffa42f0dcb95507f3ca7eddf30f2ef34df634445310e69a24cd5340da9,600,570,0.95,0,0,0
combined_0.001deg_1pct,0,0.001,0.01,budget_exhausted,False,True,False,False,False,26,104,506,False,,,,False,0.007417883956559086,0.00411237072952441,560,2240,83.23898074144742,0,5.505355500004953,0.5,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_000,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_000/summary.json,7728019556605184f1f52ec074ed144e73a19322985dc6f548b802d673249df9,600,560,0.9333333333333333,0,0,0
combined_0.001deg_1pct,1,0.001,0.01,budget_exhausted,False,True,False,False,False,47,188,533,False,,,,False,0.005208099819448405,0.00343694351866965,560,2240,111.90120744228275,0,5.610848874988733,0.5,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_001,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_001/summary.json,6f45eb086f59f9227a09e8d8fd2b0c94b9a5324cbeddb3333e75aa7c61747061,600,565,0.9416666666666667,0,0,0
combined_0.001deg_1pct,2,0.001,0.01,budget_exhausted,False,True,False,False,False,40,160,551,False,,,,False,0.007962459642321158,0.004845286546847997,560,2240,104.34326936528393,0,5.457151916009025,0.5,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_002,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_002/summary.json,8553ec5c87d696a6c9b647976c209068bae8397067cbb19e7815652fe2df9671,600,561,0.935,0,0,0
combined_0.001deg_1pct,3,0.001,0.01,budget_exhausted,False,True,False,False,False,33,132,556,False,,,,False,0.007280596059602138,0.003656847744506813,560,2240,86.5948569438132,0,5.598164875002112,0.5,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_003,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_003/summary.json,359f5bd8fe849f59e08822f3d44f0781a37c0e0885ad7beca26f9fefa6bef350,600,568,0.9466666666666667,0,0,0
combined_0.001deg_1pct,4,0.001,0.01,budget_exhausted,False,True,False,False,False,41,164,530,False,,,,False,0.0059798545695838685,0.0035629715309489656,560,2240,97.30588473313128,0,5.4346654580003815,0.5,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_004,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_004/summary.json,20117bca593d2131190ae93c023eae491ac26776a70ed7d024d9c7c5691c3bd0,600,565,0.9416666666666667,0,0,0
combined_0.001deg_1pct,5,0.001,0.01,budget_exhausted,False,True,False,False,False,25,100,542,False,,,,False,0.005947367571794665,0.0034939628714820144,560,2240,75.73365720956875,0,5.921577374989283,0.5,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_005,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_005/summary.json,89158209bf52492cb019d8144458621d7a209ecea0ff53a18b4e14f7074c92d0,600,568,0.9466666666666667,0,0,0
combined_0.001deg_1pct,6,0.001,0.01,budget_exhausted,False,True,False,False,False,40,160,497,False,,,,False,0.007988506313336592,0.005364458973897756,560,2240,101.53010872489475,0,5.871334707990172,0.5,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_006,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_006/summary.json,8e94a02c3ec414d1ae08c6e9b120abedfed0f8dc467fd9586033329cbd907013,600,576,0.96,0,0,0
combined_0.001deg_1pct,7,0.001,0.01,budget_exhausted,False,True,False,False,False,49,196,537,False,,,,False,0.006607977408960416,0.003434848048700645,560,2240,100.70387421252084,0,5.9559090830007335,0.5,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_007,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_007/summary.json,a3da961ea2ff40f5f8f5e04a024bac8a1fe5104428c0f7aa121158ccd30677b6,600,568,0.9466666666666667,0,0,0
combined_0.001deg_1pct,8,0.001,0.01,budget_exhausted,False,True,False,False,False,43,172,510,False,,,,False,0.0071013950650758665,0.004312190900469967,560,2240,110.3588492409263,0,5.774585666003986,0.5,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_008,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_008/summary.json,ca465f35aa1da3d1f6e756590fb9360e5226f727689b40c795319fb5e4a84020,600,570,0.95,0,0,0
combined_0.001deg_1pct,9,0.001,0.01,budget_exhausted,False,True,False,False,False,33,132,556,False,,,,False,0.007581662721892508,0.0037622733725478433,560,2240,70.92281868319144,0,5.9584212499903515,0.5,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_009,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_009/summary.json,d7d7efc9b4fde9fd4f173e6fb336d7c5f9504eecc0f396ec04186904a5d7167e,600,565,0.9416666666666667,0,0,0
combined_0.001deg_1pct,10,0.001,0.01,budget_exhausted,False,True,False,False,False,29,116,557,False,,,,False,0.0062617927115383365,0.004473352290211775,560,2240,95.62591309571752,0,5.886994959000731,0.5,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_010,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_010/summary.json,b83177e3e71720648c102519179175abbb295b4de84965313e759c3599413c93,600,568,0.9466666666666667,0,0,0
combined_0.001deg_1pct,11,0.001,0.01,budget_exhausted,False,True,False,False,False,36,144,336,False,,,,False,0.005417565811150965,0.0028237113280258786,560,2240,60.722410187395404,0,5.944994624995161,0.5,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_011,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_011/summary.json,0b61831df06a9cc834598ff5cfbeba2a64e19f486325580c9ef5cba11c3733c2,600,568,0.9466666666666667,0,0,0
combined_0.001deg_1pct,12,0.001,0.01,budget_exhausted,False,True,False,False,False,43,172,429,False,,,,False,0.00613110515753949,0.003623936225448407,560,2240,92.69103478282544,0,6.0812533749995055,0.5,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_012,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_012/summary.json,4226b84f33203240b4f814e63c62ece7f8b46da456b3de7b11ec247c309a2028,600,566,0.9433333333333334,0,0,0
combined_0.001deg_1pct,13,0.001,0.01,budget_exhausted,False,True,False,False,False,30,120,425,False,,,,False,0.0056484676033873886,0.002897209054649171,560,2240,54.16963271966629,0,6.017893791999086,0.5,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_013,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_013/summary.json,99ebbea64032e87f1706254212c573f5a43a14b49e0643cc1cd461fa681cc26f,600,572,0.9533333333333334,0,0,0
combined_0.001deg_1pct,14,0.001,0.01,budget_exhausted,False,True,False,False,False,41,164,366,False,,,,False,0.004643874520388132,0.0028455707295473955,560,2240,104.27967043422326,0,6.108989957996528,0.5,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_014,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_014/summary.json,e0a2cc8eac142a6221f8a806b8427859c8fa6a1c111182d3fe161df8ff69f22a,600,578,0.9633333333333334,0,0,0
combined_0.001deg_1pct,15,0.001,0.01,budget_exhausted,False,True,False,False,False,37,148,531,False,,,,False,0.004617417319567452,0.003217231815740804,560,2240,74.5228157516849,0,6.0350067500112345,0.5,True,False,0.0,new_simulation,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_015,outputs/q1_3/two_configuration_robustness/gain_0.5/combined_0.001deg_1pct/trial_015/summary.json,842bf431fab24fb83ea669e310a03cc0b724923fc2197fce6bcaa8f21c25fc22,600,569,0.9483333333333334,0,0,0
